Lead ID,First Name,Last Name,Email,Phone,Location,Group Name,Group URL,Member Count,Category,Engagement Score,Lead Score,Interests,Last Active,Extracted Date
lead_1755462323587_57,"Jacob","Katz",jacob.katz@hotmail.com,+1-754-229-9436,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",10,40,"Relocation",2024-07-02T09:54:18.857Z,2025-08-17T20:25:23.587Z
lead_1755462323587_58,"Jacob","Klein",jacob.klein@hotmail.com,+1-754-748-6367,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",48,33,"Job Search; Professional Growth",2025-03-27T02:40:38.861Z,2025-08-17T20:25:23.587Z
lead_1755462323587_59,"Rachel","Miller",rachel.miller@yahoo.com,+1-239-735-9627,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",34,88,"Professional Growth",2024-01-20T03:31:37.727Z,2025-08-17T20:25:23.587Z
lead_1755462323587_60,"Rebecca","Shapiro",rebecca.shapiro@aol.com,+1-941-743-4746,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",76,90,"Job Search",2025-05-15T17:22:10.252Z,2025-08-17T20:25:23.587Z
lead_1755462323587_61,"Joseph","Greenberg",joseph.greenberg@aol.com,+1-786-715-1594,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",50,37,"Career Development; Networking",2024-04-22T20:38:46.901Z,2025-08-17T20:25:23.587Z
lead_1755462323587_62,"Hannah","Shapiro",hannah.shapiro@yahoo.com,+1-941-183-2135,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",88,54,"Relocation",2024-10-10T17:34:54.831Z,2025-08-17T20:25:23.587Z
lead_1755462323588_63,"Benjamin","Katz",benjamin.katz@outlook.com,+1-561-979-8852,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",23,45,"Professional Growth",2024-09-12T23:52:09.625Z,2025-08-17T20:25:23.588Z
lead_1755462323588_64,"Benjamin","Greenberg",benjamin.greenberg@outlook.com,+1-772-546-3787,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",30,23,"Professional Growth; Relocation",2024-10-03T20:32:41.166Z,2025-08-17T20:25:23.588Z
lead_1755462323588_65,"Hannah","Stein",hannah.stein@aol.com,+1-954-931-6345,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",97,34,"Career Development",2025-08-16T03:37:54.813Z,2025-08-17T20:25:23.588Z
lead_1755462323588_66,"Rachel","Greenberg",rachel.greenberg@aol.com,+1-239-667-6865,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",96,2,"Professional Growth",2024-09-08T18:35:29.654Z,2025-08-17T20:25:23.588Z
lead_1755462323588_67,"Daniel","Greenberg",daniel.greenberg@hotmail.com,+1-239-426-8522,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",79,21,"Job Search",2024-01-29T00:16:02.336Z,2025-08-17T20:25:23.588Z
lead_1755462323588_68,"Hannah","Gordon",hannah.gordon@gmail.com,+1-786-541-7723,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",71,72,"Relocation",2024-06-09T14:00:10.388Z,2025-08-17T20:25:23.588Z
lead_1755462323588_69,"Joshua","Shapiro",joshua.shapiro@hotmail.com,+1-863-647-1996,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",96,62,"Professional Growth; Job Search",2024-12-18T15:55:33.392Z,2025-08-17T20:25:23.588Z
lead_1755462323588_70,"Miriam","Cohen",miriam.cohen@gmail.com,+1-786-465-2679,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",14,82,"Professional Growth; Relocation",2025-02-01T16:23:48.895Z,2025-08-17T20:25:23.588Z
lead_1755462323588_71,"Ruth","Goldberg",ruth.goldberg@yahoo.com,+1-772-290-7322,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",67,54,"Job Search; Career Development; Relocation",2024-02-11T23:03:06.445Z,2025-08-17T20:25:23.588Z
lead_1755462323588_72,"Jacob","Shapiro",jacob.shapiro@outlook.com,+1-561-955-5459,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",83,87,"Job Search; Networking; Relocation",2025-07-20T08:13:10.358Z,2025-08-17T20:25:23.588Z
lead_1755462323588_73,"Deborah","Miller",deborah.miller@aol.com,+1-305-695-4168,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",37,48,"Job Search; Relocation; Career Development",2025-04-14T05:54:32.433Z,2025-08-17T20:25:23.588Z
lead_1755462323588_74,"Benjamin","Greenberg",benjamin.greenberg@hotmail.com,+1-239-272-8783,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",79,91,"Networking; Career Development",2024-04-29T17:21:47.561Z,2025-08-17T20:25:23.588Z
lead_1755462323588_75,"Joshua","Goldberg",joshua.goldberg@yahoo.com,+1-954-820-9571,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",29,5,"Career Development",2025-03-25T09:41:19.913Z,2025-08-17T20:25:23.588Z
lead_1755462323588_76,"David","Greenberg",david.greenberg@aol.com,+1-239-373-9098,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",44,51,"Professional Growth",2025-04-12T06:14:04.424Z,2025-08-17T20:25:23.588Z
lead_1755462323588_77,"Joshua","Katz",joshua.katz@hotmail.com,+1-305-386-6039,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",37,93,"Professional Growth; Career Development; Networking",2024-05-16T06:42:27.930Z,2025-08-17T20:25:23.588Z
lead_1755462323588_78,"David","Rosenberg",david.rosenberg@outlook.com,+1-941-631-7236,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",59,7,"Job Search; Relocation; Networking",2025-05-01T14:16:11.634Z,2025-08-17T20:25:23.588Z
lead_1755462323588_79,"Ruth","Greenberg",ruth.greenberg@hotmail.com,+1-954-644-5674,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",3,5,"Job Search; Relocation; Networking",2024-04-10T07:35:41.041Z,2025-08-17T20:25:23.588Z
lead_1755462323588_80,"Rebecca","Stein",rebecca.stein@hotmail.com,+1-772-614-7258,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",65,79,"Career Development; Networking",2024-11-17T21:41:15.726Z,2025-08-17T20:25:23.588Z
lead_1755462323588_81,"Rebecca","Stein",rebecca.stein@aol.com,+1-305-739-6334,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",86,43,"Career Development; Networking; Job Search",2024-04-20T21:11:50.768Z,2025-08-17T20:25:23.588Z
lead_1755462323588_82,"Naomi","Goldman",naomi.goldman@outlook.com,+1-561-855-2972,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",13,7,"Job Search",2024-10-13T03:16:54.498Z,2025-08-17T20:25:23.588Z
lead_1755462323588_83,"Leah","Goldberg",leah.goldberg@hotmail.com,+1-954-517-7897,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",8,72,"Career Development; Professional Growth",2024-10-20T12:34:16.064Z,2025-08-17T20:25:23.588Z
lead_1755462323588_84,"Miriam","Gordon",miriam.gordon@aol.com,+1-941-975-4782,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",66,38,"Job Search; Career Development; Networking",2025-01-10T23:09:13.876Z,2025-08-17T20:25:23.588Z
lead_1755462323588_85,"Michael","Gordon",michael.gordon@gmail.com,+1-863-868-2036,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",35,19,"Job Search; Professional Growth",2024-01-26T00:52:35.471Z,2025-08-17T20:25:23.588Z
lead_1755462323588_86,"David","Goldberg",david.goldberg@hotmail.com,+1-850-646-7747,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",44,67,"Job Search; Networking",2025-05-30T02:29:34.936Z,2025-08-17T20:25:23.588Z
lead_1755462323588_87,"Samuel","Davis",samuel.davis@outlook.com,+1-561-360-2677,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",77,57,"Professional Growth",2025-05-11T16:10:04.179Z,2025-08-17T20:25:23.588Z
lead_1755462323588_88,"Rebecca","Davis",rebecca.davis@aol.com,+1-941-894-2034,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",75,3,"Career Development; Networking",2024-02-03T20:06:45.917Z,2025-08-17T20:25:23.588Z
lead_1755462323588_89,"Michael","Goldberg",michael.goldberg@hotmail.com,+1-305-350-6103,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",70,98,"Networking; Relocation",2025-06-28T21:32:57.198Z,2025-08-17T20:25:23.588Z
lead_1755462323588_90,"Hannah","Goldberg",hannah.goldberg@gmail.com,+1-863-771-2574,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",14,66,"Professional Growth; Career Development",2025-04-03T18:03:55.300Z,2025-08-17T20:25:23.588Z
lead_1755462323588_91,"Michael","Weinstein",michael.weinstein@yahoo.com,+1-863-946-1180,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",34,99,"Career Development; Job Search",2024-11-08T14:15:06.137Z,2025-08-17T20:25:23.588Z
lead_1755462323588_92,"Deborah","Shapiro",deborah.shapiro@yahoo.com,+1-239-863-1595,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",55,26,"Relocation",2024-04-12T13:47:26.195Z,2025-08-17T20:25:23.588Z
lead_1755462323588_93,"Benjamin","Berger",benjamin.berger@outlook.com,+1-863-463-9432,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",40,55,"Networking; Relocation",2025-04-08T08:24:48.861Z,2025-08-17T20:25:23.588Z
lead_1755462323588_94,"Aaron","Miller",aaron.miller@hotmail.com,+1-561-609-4659,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",18,70,"Job Search",2024-08-10T13:29:03.333Z,2025-08-17T20:25:23.588Z
lead_1755462323588_95,"Michael","Schwartz",michael.schwartz@hotmail.com,+1-786-594-1416,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",82,1,"Job Search",2024-06-20T20:43:37.389Z,2025-08-17T20:25:23.588Z
lead_1755462323588_96,"Joshua","Silver",joshua.silver@gmail.com,+1-954-741-9852,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",1,96,"Career Development; Job Search",2024-02-03T22:32:51.358Z,2025-08-17T20:25:23.588Z
lead_1755462323588_97,"Rebecca","Silver",rebecca.silver@outlook.com,+1-754-461-6679,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",25,44,"Professional Growth; Networking; Career Development",2025-05-05T20:46:21.394Z,2025-08-17T20:25:23.588Z
lead_1755462323588_98,"Daniel","Berger",daniel.berger@hotmail.com,+1-954-596-9802,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",53,64,"Relocation; Job Search",2024-08-26T05:55:06.555Z,2025-08-17T20:25:23.588Z
lead_1755462323588_99,"Jonathan","Silver",jonathan.silver@yahoo.com,+1-863-696-1575,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",24,1,"Professional Growth",2025-07-04T21:49:55.118Z,2025-08-17T20:25:23.588Z
lead_1755462323588_100,"Michael","Gordon",michael.gordon@outlook.com,+1-863-731-1585,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",3,67,"Networking; Career Development",2024-01-23T16:55:59.880Z,2025-08-17T20:25:23.588Z
lead_1755462323588_101,"Rebecca","Schwartz",rebecca.schwartz@aol.com,+1-954-688-6461,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",75,47,"Career Development",2024-02-18T02:45:51.809Z,2025-08-17T20:25:23.588Z
lead_1755462323588_102,"Sarah","Weinstein",sarah.weinstein@hotmail.com,+1-941-396-9650,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",94,73,"Networking",2025-01-01T00:48:24.899Z,2025-08-17T20:25:23.588Z
